source,name,num_qubits,num_active_qubits,num_gates,num_1q_gates,num_2q_gates,pct_2q_gates,num_3q_plus_gates,pct_3q_plus_gates,num_mq_gates,pct_mq_gates,depth,gate_density,ig_aspl,ig_std_adj_mat,ig_diameter,ig_max_betweenness,ig_avg_degree,ig_max_degree,ig_std_degree,ig_avg_strength,ig_max_strength,ig_std_strength,ig_max_cliques_num,ig_max_cliques_size,ig_transitivity,ig_avg_clustering_coef,ig_vertex_connectivity,ig_edge_connectivity,ig_avg_coreness,ig_min_coreness,ig_max_coreness,ig_std_coreness,ig_max_pagerank,ig_min_pagerank,ig_std_pagerank,ig_normalized_hhi_pagerank,gdg_critical_path_length,gdg_log_num_critical_paths,gdg_log_total_paths,gdg_mean_path_length,gdg_std_path_length,gdg_percentage_gates_in_critical_path,op_qubit_volume,density_score,idling_score,commutativity_score,overhead_num_qubits,overhead_num_active_qubits,overhead_mapped_2q_gates,overhead_mapped_gates,overhead_mapped_depth,overhead_mapped_vol,file_path,requested_qubits,filter_gates,basis_gates,optimization_level
mqt,cdkm_ripple_carry_adder,36,36,528,255,273,0.5170454545454546,0,0.0,273,0.5170454545454546,393,0.0373197625106022,6.666666666666667,1.4609738000540748,18,0.5142857142857143,2.888888888888889,4,1.021376461713902,15.166666666666666,22,6.300352723811932,17,3,0.4358974358974359,0.6574074074074073,1,1,1.9722222222222223,1,2,0.1643355495305448,0.0400714051547674,0.0137563120539893,0.0085803699016958,0.002726145170123,393,1.0986122886681096,83.18041015183267,283.1989250362861,11.04361192273966,0.7443181818181818,801,0.0296619411123227,0.943384223918575,0.4072393523770238,144,47,341,596,447,937,,36,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,cdkm_ripple_carry_adder,50,50,745,360,385,0.5167785234899329,0,0.0,385,0.5167785234899329,554,0.0268953068592057,9.0,1.2597375820027776,25,0.5102040816326531,2.92,4,1.0166612021711068,15.4,22,6.228964600958975,24,3,0.4337349397590361,0.66,1,1,1.98,1,2,0.1399999999999999,0.0288569060672577,0.0099060629051207,0.0061190018918483,0.0019103155179817,554,1.0986122886681096,116.39493505037676,400.068490253507,12.871941740585118,0.7436241610738255,1130,0.0212185957415457,0.9592057761732852,0.4073268044976423,144,56,493,853,633,1346,,50,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,cdkm_ripple_carry_adder,64,64,962,465,497,0.5166320166320166,0,0.0,497,0.5166320166320166,715,0.0210227272727272,11.333333333333334,1.123450364480166,32,0.5079365079365079,2.9375,4,1.0135796712641785,15.53125,22,6.184579487523788,31,3,0.4325581395348837,0.6614583333333334,1,1,1.984375,1,2,0.1240195927061526,0.0225509123588308,0.007740577023164,0.0047544347206711,0.0014696610223135,715,1.0986122886681096,149.6094599489194,516.938055470949,14.471088556071866,0.7432432432432432,1459,0.0165168165168165,0.9681162587412588,0.4073742516645219,144,74,631,1096,819,1727,,64,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,cdkm_ripple_carry_adder,76,76,1148,555,593,0.5165505226480837,0,0.0,593,0.5165505226480837,853,0.0177083976059727,13.333333333333334,1.0361220523452386,38,0.5066666666666667,2.9473684210526314,4,1.011704357196899,15.605263157894736,22,6.158175882021057,37,3,0.4319066147859922,0.6622807017543861,1,1,1.986842105263158,1,2,0.1139507110242682,0.0189974125057472,0.0065248324173743,0.003991065955052,0.0012267151556661,853,1.0986122886681096,178.07905271909874,617.111968514522,15.71277890628909,0.7430313588850174,1741,0.0138804220398593,0.973144320355402,0.407400477148337,144,85,790,1345,1010,2135,,76,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,cdkm_ripple_carry_adder,90,90,1365,660,705,0.5164835164835165,0,0.0,705,0.5164835164835165,1014,0.0149572649572649,15.666666666666666,0.956076417686136,45,0.5056179775280899,2.955555555555556,4,1.0100727268767566,15.666666666666666,22,6.135506861249888,44,3,0.4313725490196078,0.6629629629629631,1,1,1.988888888888889,1,2,0.1048220125784067,0.0160429280429427,0.0055052608430671,0.0033617732123833,0.0010285652243273,1014,1.0986122886681096,211.29357761764143,733.9815337319816,17.047490746415164,0.7428571428571429,2070,0.0117013496443055,0.9773175542406312,0.4074219516984095,144,103,947,1607,1210,2554,,90,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,cdkm_ripple_carry_adder,104,104,1582,765,817,0.5164348925410872,0,0.0,817,0.5164348925410872,1175,0.0129459901800327,18.0,0.8920836249726855,52,0.5048543689320388,2.9615384615384617,4,1.0088366960464616,15.711538461538462,22,6.118498239769231,51,3,0.4309859154929577,0.6634615384615384,1,1,1.990384615384616,1,2,0.0975854958181944,0.0138938840399873,0.0047756327025715,0.0029032667841838,0.0008851224266591,1175,1.0986122886681096,244.50810251618407,850.8510989494414,18.28503378510173,0.7427307206068268,2399,0.0101136128898987,0.980368248772504,0.4074374851960883,144,110,1091,1856,1345,2947,,104,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,cdkm_ripple_carry_adder,116,116,1768,855,913,0.5164027149321267,0,0.0,913,0.5164027149321267,1313,0.0116080573574598,20.0,0.8463721979814848,58,0.5043478260869565,2.9655172413793105,4,1.007994205671963,15.741379310344827,22,6.106978328469777,57,3,0.4307304785894206,0.6637931034482759,1,1,1.991379310344828,1,2,0.0924465973686518,0.0124565856910231,0.0042816017333399,0.0025996433874046,0.0007907618182609,1313,1.0986122886681096,272.9776952863636,951.0250119930164,19.282672984384803,0.7426470588235294,2681,0.0090599026457829,0.98239751030806,0.4074477417793508,144,117,1235,2090,1567,3325,,116,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,cdkm_ripple_carry_adder,130,130,1985,960,1025,0.5163727959697733,0,0.0,1025,0.5163727959697733,1474,0.0103590439411334,22.33333333333333,0.8009908777445973,65,0.5038759689922481,2.9692307692307693,4,1.0071930648204868,15.76923076923077,22,6.096074981290403,64,3,0.4304932735426009,0.664102564102564,1,1,1.9923076923076923,1,2,0.0873678207046196,0.0111131089011174,0.003810753419369,0.0023174482860157,0.0007035858514437,1474,1.0986122886681096,306.1922201849063,1067.8945772105,20.38496988323492,0.7425692695214106,3010,0.0080780032185794,0.9842918275754096,0.4074572620810338,144,138,1460,2420,1775,3880,,130,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,dj,10,10,28,19,9,0.3214285714285714,0,0.0,9,0.3214285714285714,11,0.2545454545454545,1.8,0.4,2,1.0,1.8,9,2.4000000000000004,1.8,9,2.4000000000000004,9,2,0.0,0.0,1,1,1.0,1,1,0.0,0.4675701552963803,0.0591588716337355,0.1225233850987934,0.1667997766229693,11,0.6931471805599453,3.988984046564274,5.88888888888889,2.330686329267004,0.3928571428571428,37,0.2626262626262626,0.6636363636363637,0.625,144,10,12,31,15,43,,10,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,dj,23,23,67,45,22,0.3283582089552239,0,0.0,22,0.3283582089552239,24,0.1213768115942029,1.9130434782608696,0.2817713347133852,2,1.0,1.9130434782608696,22,4.282553519838783,1.9130434782608696,22,4.282553519838783,22,2,0.0,0.0,1,1,1.0,1,1,0.0,0.4629903816144117,0.0244095281084358,0.0894402846626626,0.1923531650620302,24,0.6931471805599453,5.616771097666571,10.28,5.466406497874086,0.3582089552238806,89,0.1231060606060606,0.8387681159420289,0.7931034482758621,144,24,33,78,37,111,,23,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,dj,37,37,109,73,36,0.3302752293577982,0,0.0,36,0.3302752293577982,38,0.077524893314367,1.945945945945946,0.2261243314956961,2,1.0,1.945945945945946,36,5.675675675675676,1.945945945945946,36,5.675675675675676,36,2,0.0,0.0,1,1,1.0,1,1,0.0,0.4616412953219196,0.01495440846328,0.0724357113824821,0.199529174891463,38,0.6931471805599453,6.553933404025811,14.965811965811964,8.791440693590362,0.3486238532110092,145,0.0782163742690058,0.8968705547652916,0.8604651162790697,144,38,66,139,67,205,,37,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,dj,50,50,148,99,49,0.3310810810810811,0,0.0,49,0.3310810810810811,51,0.0580392156862745,1.96,0.1959591794226542,2,1.0,1.96,49,6.72,1.96,49,6.72,49,2,0.0,0.0,1,1,1.0,1,1,0.0,0.461067674140764,0.0109986188950864,0.0630096677343948,0.2025621544897368,51,0.6931471805599453,7.149916836132109,19.307692307692307,11.867114323493466,0.3445945945945945,197,0.0584233693477391,0.9227450980392156,0.8928571428571429,144,53,94,193,88,287,,50,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,dj,63,63,187,125,62,0.3315508021390374,0,0.0,62,0.3315508021390374,64,0.0463789682539682,1.968253968253968,0.1753231907490041,2,1.0,1.968253968253968,62,7.624039370074928,1.968253968253968,62,7.624039370074928,62,2,0.0,0.0,1,1,1.0,1,1,0.0,0.4607623692307313,0.0086973811414398,0.0565010043774624,0.2043627534561712,64,0.6931471805599453,7.608374474380783,23.646153846153844,14.938263485972232,0.3422459893048128,249,0.0466229838709677,0.9382440476190476,0.9130434782608696,144,65,118,243,121,361,,63,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,dj,77,77,229,153,76,0.3318777292576419,0,0.0,76,0.3318777292576419,78,0.0381285381285381,1.974025974025974,0.1590577755054012,2,1.0,1.974025974025974,76,8.491361578325987,1.974025974025974,76,8.491361578325987,76,2,0.0,0.0,1,1,1.0,1,1,0.0,0.4604936330786348,0.0070987679858074,0.051332529830127,0.205566903692543,78,0.6931471805599453,8.007034012193406,28.31645569620253,18.24311509028556,0.3406113537117904,305,0.0382928475033738,0.9492174492174492,0.927710843373494,144,78,144,297,149,441,,77,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,dj,90,90,268,179,89,0.332089552238806,0,0.0,89,0.332089552238806,91,0.0327228327228327,1.9777777777777776,0.1474055462380177,2,1.0,1.9777777777777776,89,9.22433710689979,1.9777777777777776,89,9.22433710689979,89,2,0.0,0.0,1,1,1.0,1,1,0.0,0.4603825956007258,0.0060631169033626,0.0476226821106301,0.2064061887238438,91,0.6931471805599453,8.317277766221235,32.652173913043455,21.31055810105521,0.3395522388059701,357,0.0328435609334485,0.9564102564102565,0.9375,144,96,190,369,185,559,,90,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,dj,103,103,307,205,102,0.3322475570032573,0,0.0,102,0.3322475570032573,104,0.0286594473487677,1.980582524271845,0.1379870912966203,2,1.0,1.980582524271845,102,9.903398046355049,1.980582524271845,102,9.903398046355049,102,2,0.0,0.0,1,1,1.0,1,1,0.0,0.4602204202779444,0.0052919566639417,0.0446073035424378,0.2069599070061969,104,0.6931471805599453,8.585785982881848,36.98730158730163,24.377191343506546,0.3387622149837133,409,0.0287518853695324,0.9618185212845408,0.944954128440367,144,106,220,425,199,645,,103,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,dj,117,117,349,233,116,0.332378223495702,0,0.0,116,0.332378223495702,118,0.0252788642619151,1.982905982905983,0.1296218024624196,2,1.0,1.982905982905983,116,10.586221415734496,1.982905982905983,116,10.586221415734496,116,2,0.0,0.0,1,1,1.0,1,1,0.0,0.4601833969811943,0.0046535914053345,0.0419333859416742,0.2075074037679806,118,0.6931471805599453,8.839566503657949,41.65546218487393,27.67911477150745,0.3381088825214899,465,0.0253506721215663,0.9663189917427204,0.951219512195122,144,117,246,479,240,725,,117,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,dj,130,130,388,259,129,0.3324742268041237,0,0.0,129,0.3324742268041237,131,0.0227833235466823,1.984615384615385,0.123076923076923,2,1.0,1.984615384615385,129,11.183081050191308,1.984615384615385,129,11.183081050191308,129,2,0.0,0.0,1,1,1.0,1,1,0.0,0.460114150715071,0.0041851616223637,0.0398335221730901,0.2078712430950979,131,0.6931471805599453,9.049467146388096,45.98989898989903,30.744793416317112,0.3376288659793814,517,0.0228415882596603,0.9696418085731064,0.9558823529411764,144,131,268,527,259,795,,130,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,draper_qft_adder,10,10,45,10,35,0.7777777777777778,0,0.0,35,0.7777777777777778,23,0.1956521739130435,1.4444444444444444,0.7856742013183862,2,0.3564814814814814,5.0,9,2.449489742783178,7.0,13,4.242640687119285,1,6,0.6923076923076923,0.7596825396825397,1,1,4.0,1,5,1.4142135623730951,0.1797455845310495,0.0319763717128027,0.044105864316678,0.0216147474124578,23,5.278114659230517,7.760893195851024,20.04218150830848,1.6288337204091765,0.5111111111111111,80,0.2753623188405797,0.6521739130434783,0.7283950617283951,144,10,50,60,39,110,,10,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,draper_qft_adder,24,24,234,24,210,0.8974358974358975,0,0.0,210,0.8974358974358975,58,0.168103448275862,1.4782608695652173,0.812531808305685,2,0.1995140564310524,12.0,23,6.493586579592718,17.5,34,11.528949070347508,1,13,0.7263157894736842,0.8333100293550896,1,1,9.25,1,12,3.677068578818368,0.0831557626300957,0.0093229064946328,0.020301032138016,0.0103212164252349,58,21.9633180205989,26.6564120990527,51.763842383332666,2.9039614507041547,0.2478632478632478,444,0.2893553223388306,0.6810344827586207,0.8797891036906854,144,27,358,382,178,740,,24,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,draper_qft_adder,36,36,513,36,477,0.9298245614035088,0,0.0,477,0.9298245614035088,88,0.1619318181818181,1.4857142857142858,0.8182859138068392,2,0.1509645223782643,18.0,35,9.958246164193104,26.5,52,17.774044746952413,1,19,0.7342657342657343,0.8509561693453384,1,1,13.75,1,18,5.614341754233824,0.0574850377832851,0.0055626445803185,0.0138399220179587,0.0070925800038937,88,37.36061776805546,43.80271036569543,79.52685157476337,3.560092365061741,0.1715399610136452,990,0.2928571428571428,0.6875,0.9187801462579742,144,39,843,879,324,1722,,36,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,draper_qft_adder,50,50,945,50,895,0.9470899470899472,0,0.0,895,0.9470899470899472,119,0.1588235294117647,1.5224489795918368,0.8187108037996237,3,0.1052249099959631,24.2,45,13.437261625792662,35.8,69,24.243762084297067,5,22,0.722911051212938,0.8483349815002974,1,1,16.8,1,21,6.305553108173778,0.0381648241993193,0.0037913146051077,0.0099295731964444,0.0050304297889564,119,60.66013997572255,64.21084297097602,111.92563356351904,3.947560396285456,0.1259259259259259,1840,0.2951466300806036,0.6907563025210084,0.9392065945388974,144,54,1587,1637,474,3224,,50,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,draper_qft_adder,64,64,1386,64,1322,0.9538239538239538,0,0.0,1322,0.9538239538239538,147,0.1473214285714285,1.623015873015873,0.8076682505586334,3,0.0813177337826646,27.875,52,15.54981913078091,41.3125,83,28.50815398706132,12,22,0.6877956480605487,0.8303102798824409,1,1,17.71875,1,21,5.837563570317672,0.0275196533786368,0.0029141879843066,0.0076932774998009,0.0038480631833319,147,82.43210595303388,84.47067164116118,142.402597567916,3.543173909651569,0.106060606060606,2708,0.2765360112298888,0.7121598639455783,0.9475896524391708,144,68,2427,2491,618,4918,,64,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,draper_qft_adder,76,76,1764,76,1688,0.9569160997732428,0,0.0,1688,0.9569160997732428,171,0.1357340720221606,1.7080701754385963,0.7921169006935908,3,0.0688763541210058,29.94736842105263,58,16.839720225862383,44.42105263157895,95,31.148736207316976,18,22,0.6635710691248456,0.8203667228389662,1,1,18.23684210526316,1,21,5.488908483796237,0.0233231391140848,0.0024385371346562,0.0064792957077262,0.0032331177611532,171,99.85055882222431,101.50624115949748,167.25831028961096,3.2078312864861136,0.096938775510204,3452,0.2558284600389864,0.7343798091720529,0.9516089839275176,144,78,3169,3245,832,6414,,76,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,draper_qft_adder,90,90,2205,90,2115,0.9591836734693876,0,0.0,2115,0.9591836734693876,199,0.1231155778894472,1.8039950062421968,0.7705713767081283,4,0.0553660547278202,31.666666666666668,61,17.82008853949821,47.0,101,33.22315123190119,25,22,0.6451112260734609,0.8125922848813671,1,1,18.666666666666668,1,21,5.14241620684717,0.0195795676822317,0.002051335494817,0.0054408960181909,0.002694237424654,199,119.66880822416448,121.12749204785244,195.72573337052373,2.972410045833332,0.0902494331065759,4320,0.2326802552086274,0.7587939698492462,0.9544046182446756,144,91,3991,4081,1052,8072,,90,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,draper_qft_adder,104,104,2646,104,2542,0.960695389266818,0,0.0,2542,0.960695389266818,227,0.1120806506269061,1.9148618371919344,0.7478556195878527,4,0.047540898179248,32.92307692307692,61,18.406568804313554,48.88461538461539,101,34.54576331930747,32,22,0.6338729763387297,0.8069249123579295,1,1,18.98076923076923,1,21,4.849624825359747,0.0164563705647025,0.0017715284907144,0.0046580174198557,0.0022784089114978,227,139.23393841402373,140.59169460689685,223.9687310858975,2.834616245151381,0.0857898715041572,5188,0.2121808305889397,0.7802439850898001,0.9560933304076152,144,105,4824,4928,1129,9752,,104,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,draper_qft_adder,116,116,3024,116,2908,0.9616402116402116,0,0.0,2908,0.9616402116402116,251,0.1038604203874158,2.0089955022488755,0.7285322697328794,4,0.0423502555225092,33.758620689655174,61,18.73988034483898,50.13793103448276,101,35.34238847765653,38,22,0.6272630457933972,0.8031559700393871,1,1,19.1896551724138,1,21,4.632928978041504,0.0145316401018812,0.0015866821935909,0.0041369389528115,0.0020025176959029,251,155.89671987024505,157.20162391117256,248.0961336351964,2.758204569768443,0.0830026455026455,5932,0.196812749003984,0.7962632229701883,0.9570836903741788,144,117,5572,5688,1256,11260,,116,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,draper_qft_adder,130,130,3465,130,3335,0.9624819624819624,0,0.0,3335,0.9624819624819624,279,0.0955334987593052,2.116279069767442,0.7067741854273741,5,0.036383636405575,34.53846153846154,61,19.012608709507184,51.30769230769231,101,36.03072324768793,45,22,0.6216216216216216,0.799638290542081,1,1,19.384615384615383,1,21,4.412193969138458,0.012823945686211,0.0014147441655354,0.0036544081027849,0.0017495690389979,279,175.26247273431292,176.526044937897,276.1956079785276,2.6966013507879163,0.0805194805194805,6800,0.1811841849351226,0.8125172318720706,0.9579272595502832,144,131,6491,6621,1398,13112,,130,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,full_adder,10,10,125,60,65,0.52,0,0.0,65,0.52,94,0.1329787234042553,2.333333333333333,2.362254625052145,5,0.5555555555555556,2.6,4,1.019803902718557,13.0,22,6.54217089351845,4,3,0.4615384615384615,0.6333333333333333,1,1,1.9,1,2,0.3,0.1469444679280613,0.0498763376031305,0.0337013475790973,0.0126197869849681,94,1.0986122886681096,21.49472937682077,66.19990045426665,6.285766129606986,0.752,190,0.1134751773049645,0.7978723404255319,0.4061757719714964,144,12,77,137,102,214,,10,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,full_adder,24,24,342,165,177,0.5175438596491229,0,0.0,177,0.5175438596491229,255,0.0558823529411764,4.666666666666667,1.7377825392577784,12,0.5217391304347826,2.833333333333333,4,1.0274023338281628,14.75,22,6.404750840847233,11,3,0.44,0.6527777777777778,1,1,1.9583333333333333,1,2,0.1998263134713633,0.0600989678422169,0.0206318826931611,0.0130871930130368,0.0042893122466624,255,1.0986122886681096,54.71081736166231,183.02501354039336,9.191421447856207,0.7456140350877193,519,0.0450127877237851,0.9151960784313724,0.4070725012110447,144,28,216,381,287,597,,24,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,full_adder,36,36,528,255,273,0.5170454545454546,0,0.0,273,0.5170454545454546,393,0.0373197625106022,6.666666666666667,1.4609738000540748,18,0.5142857142857143,2.888888888888889,4,1.021376461713902,15.166666666666666,22,6.300352723811932,17,3,0.4358974358974359,0.6574074074074073,1,1,1.9722222222222223,1,2,0.1643355495305448,0.0400714051547674,0.0137563120539893,0.0085803699016958,0.002726145170123,393,1.0986122886681096,83.18041015183267,283.1989250362861,11.04361192273966,0.7443181818181818,801,0.0296619411123227,0.943384223918575,0.4072393523770238,144,37,340,595,441,935,,36,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,full_adder,50,50,745,360,385,0.5167785234899329,0,0.0,385,0.5167785234899329,554,0.0268953068592057,9.0,1.2597375820027776,25,0.5102040816326531,2.92,4,1.0166612021711068,15.4,22,6.228964600958975,24,3,0.4337349397590361,0.66,1,1,1.98,1,2,0.1399999999999999,0.0288569060672577,0.0099060629051207,0.0061190018918483,0.0019103155179817,554,1.0986122886681096,116.39493505037676,400.068490253507,12.871941740585118,0.7436241610738255,1130,0.0212185957415457,0.9592057761732852,0.4073268044976423,144,55,500,860,629,1360,,50,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
mqt,full_adder,64,64,962,465,497,0.5166320166320166,0,0.0,497,0.5166320166320166,715,0.0210227272727272,11.333333333333334,1.123450364480166,32,0.5079365079365079,2.9375,4,1.0135796712641785,15.53125,22,6.184579487523788,31,3,0.4325581395348837,0.6614583333333334,1,1,1.984375,1,2,0.1240195927061526,0.0225509123588308,0.007740577023164,0.0047544347206711,0.0014696610223135,715,1.0986122886681096,149.6094599489194,516.938055470949,14.471088556071866,0.7432432432432432,1459,0.0165168165168165,0.9681162587412588,0.4073742516645219,144,74,642,1107,837,1749,,64,"('measure', 'reset', 'barrier', 'delay')","['x', 'y', 'z', 'rx', 'ry', 'rz', 'cx', 'cp', 'cz', 'ecr', 'h', 's', 'sdg', 't', 'tdg', 'u1', 'u2', 'u3', 'swap', 'iswap']",3
